#	PLAYER	POS	TEAM	GP	G		#	PLAYER	POS	TEAM	GP	A		#	PLAYER	POS	TEAM	GP	RTG		#	PLAYER	POS	TEAM	GP	CC		#	PLAYER	POS	TEAM	GP	DC		#	PLAYER	POS	TEAM	GP	S
1	Miltiadis Galanis	FWD	VIR	38	27		1	Luca Higashiyama	MID	VIR	37	16		1	Trent Hawthorne	FWD	ISS	37	7.3		1	Luca Higashiyama	MID	VIR	37	52		1	Kenshirō Unagami	DEF	SHZ	37	128		1	Basem Shenouda	GK	SHZ	38	229
2	Trent Hawthorne	FWD	ISS	37	25		2	Gonzalo Valbuena	MID	SPK	37	13		2	Luca Higashiyama	MID	VIR	37	7.3		2	August Rittenhouse	MID	VIR	37	44		2	Sélim Bouziane	DEF	BGE	37	126		2	Magnus Andersson	GK	BGE	38	201
3	Raffaele Lucchese	FWD	AYA	38	20		3	August Rittenhouse	MID	VIR	37	12		3	Miltiadis Galanis	FWD	VIR	38	7.1		3	Sheng Huang	MID	SSK	37	44		3	Kalle Vuorijärvi	DEF	TOY	37	126		3	Akihisa Kubo	GK	FCH	38	195
4	Ryōga Ikarashi	FWD	FCH	38	19		4	Kōtarō Unno	FWD	ISS	38	12		4	Basem Shenouda	GK	SHZ	38	7.1		4	Denis Kuznetsov	MID	SPK	37	40		4	Lingyun Hao	DEF	NIK	38	122		4	Sōta Kuribayashi	GK	VAL	38	190
5	Taiga Bashira	FWD	DYM	38	19		5	Rúben Guerreiro	MID	MAK	34	11		5	Octave Desjardins	MID	DYM	34	7.1		5	Rémi Gauthier	FWD	NIK	38	39		5	Tatsunori Nijigahara	DEF	FCH	36	116		5	Dānilo Pavlović	GK	SEN	38	182
6	Horace Peshlakai	FWD	NAG	38	19		6	Matvei Popov	MID	SHM	35	11		6	Rui Ōe	MID	DYM	37	7.1		6	Octave Desjardins	MID	DYM	34	39		6	Yūdai Tōjō	DEF	FCH	37	116		6	Unai Izagirre	GK	KAM	38	175
7	Hajime Morimoto	FWD	TOY	38	17		7	Nuno Gouveia	MID	SPK	33	10		7	Nuno Gouveia	MID	SPK	33	7.1		7	Ryōga Ikarashi	FWD	FCH	38	38		7	Cristian Urdaneta	DEF	NIK	37	114		7	Jordan Stanford	GK	SPK	38	174
8	Ganzorig Erdene	FWD	ORU	36	16		8	Octave Desjardins	MID	DYM	34	10		8	Ryōga Ikarashi	FWD	FCH	38	7.1		8	Gonzalo Valbuena	MID	SPK	37	38		8	Goshi Suganuma	DEF	SHZ	37	114		8	Przemysław Nowak	GK	SHM	38	173
9	Asahi Nishioka	FWD	VAL	36	16		9	Kōsuke Yokomizo	MID	CHU	37	10		9	Jordan Stanford	GK	SPK	38	7.1		9	Rui Ōe	MID	DYM	37	38		9	Kōhei Gushiken	DEF	SHZ	37	114		9	Eisuke Sato	GK	NAG	38	169
10	Shō Itoshi	FWD	SPK	38	16		10	Kenichi Mitsui	FWD	DYM	37	10		10	Rémi Gauthier	FWD	NIK	38	7.1		10	Chenguang Pei	FWD	FCH	38	37		10	Tōru Chikuami	DEF	TAK	37	112		10	Joavnna Gaup	GK	TOY	37	168
11	Rémi Gauthier	FWD	NIK	38	16		11	Ryōga Ikarashi	FWD	FCH	38	10		11	August Rittenhouse	MID	VIR	37	7.1		11	Yavuz Koç	MID	SHM	36	37		11	Genta Obinata	MID	VAL	35	109		11	Semyon Volkov	GK	TAK	38	164
12	Arnold Bjarnfreðsson	FWD	TAK	38	16		12	Yeray Bengoetxea	MID	ISS	34	9		12	Gonzalo Valbuena	MID	SPK	37	7.1		12	Kōhei Asamura	MID	MAK	36	36		12	Torbjørn Kvamme	MID	SSK	36	109		12	Parnell Chee	GK	CHU	36	163
13	Thibault Verschueren	FWD	KAM	35	15		13	Ezequiel Mulholland	MID	ISS	34	9		13	Sheng Huang	MID	SSK	37	7.1		13	Attila Hegedűs	MID	SEN	37	36		13	Pedram Nazeri	MID	TOY	37	109		13	Toma Shimabukuro	GK	AYA	38	163
14	Yavuz Koç	MID	SHM	36	15		14	Hiro Oshiro	MID	DYM	36	9		14	Rúben Guerreiro	MID	MAK	34	7.1		14	Itsuki Toguchi	MID	AYA	37	36		14	Renpei Shimotsuma	DEF	NIK	38	109		14	Ryūnosuke Chimura	GK	ISS	38	161
